,Song,Film,Year,Music Director,Lyricist,Singers
1980,http://giitaayan.com/viewisbsong.asp?id=13824,Raajdhaani,1956,Hansraj Behl,Qamar Jalalabadi,Lata
1981,http://giitaayan.com/viewisbsong.asp?id=13147,Nayak The Real Hero,2001,A R Rahman,Anand Bakshi,"Abhijeet, Sanjeeveni"
1982,http://giitaayan.com/viewisbsong.asp?id=408,Amar Prem,1971,R D Burman,Anand Bakshi,Kishore
1983,http://giitaayan.com/viewisbsong.asp?id=21149,Half Ticket,1962,Salil Chowdhury,Shailendra,Kishore
1984,http://giitaayan.com/viewisbsong.asp?id=409,Phir Subah Hogi,1958,Khayyam,Sahir,Mukesh
1985,http://giitaayan.com/viewisbsong.asp?id=10136,Aunty No.1,1,Anand-Milind,Sameer,Kumar Sanu
1986,http://giitaayan.com/viewisbsong.asp?id=13140,Meenaxi - Tale of 3 Cities,3,A R Rahman,Sukhwinder Singh,"Sukhwinder Singh, Chorus"
1987,http://giitaayan.com/viewisbsong.asp?id=10922,Chirag,1969,Madan Mohan,Majrooh,Rafi
1988,http://giitaayan.com/viewisbsong.asp?id=rmim0822,Dr Kotnis Ki Amar Kahani,1946,Vasant Desai,Dewan Sharar,Jayashree
1989,http://giitaayan.com/viewisbsong.asp?id=411,Naam,1986,Laxmikant-Pyarelal,Anand Bakshi,Pankaj Udhas
1990,http://giitaayan.com/viewisbsong.asp?id=20884,Henna,1991,Ravindra Jain,Naqsh Lyallpuri,Lata
1991,http://giitaayan.com/viewisbsong.asp?id=412,Khalnaayak/ The Villain,1993,Laxmikant-Pyarelal,Anand Bakshi,"Alka Yagnik, Ila Arun"
1992,http://giitaayan.com/viewisbsong.asp?id=12852,Mere Sapnon Ki Raani,1997,Anand-Milind,Dev Kohli,Roop Kumar Rathod
1993,http://giitaayan.com/viewisbsong.asp?id=14670,Yeh Rishtaa Naa TooTe,1981,Kalyanji-Anandji,Anjaan,"Alka Yagnik, Manhar Udhaas"
1994,http://giitaayan.com/viewisbsong.asp?id=12668,Lo Main Aa Gayaa,1998,Anand Raj Anand,"Anand Raj Anand, Dev Kohli, Rajesh Malik","Udit Narayan, Poornima"
1995,http://giitaayan.com/viewisbsong.asp?id=14708,Zindagi Ek Juaa/ Life is a Gamble,1992,Bappi Lahiri,Anjaan,Kumar Sanu
1996,http://giitaayan.com/viewisbsong.asp?id=10523,Beti No. 1,1,Viju Shah,"Maya Govind, Dev Kolhi","Anuradha Paudwal, Javed, Chorus"
1997,http://giitaayan.com/viewisbsong.asp?id=rmim0309,Dholak,1951,Shyam Sundar,Shyamlal Shams,Sulochana Kadam
1998,http://giitaayan.com/viewisbsong.asp?id=14383,Teraa Jaadu Chal Gayaa,2000,Ismail Darbar,Sameer,"Babul Supriyo, Chorus"
1999,http://giitaayan.com/viewisbsong.asp?id=10786,Chori Chori,2002,Sajid-Wajid,Anand Bakshi,Alka Yagnik
