Song,Film,YearMusic Director,Lyricist,Singers
"र : यूँ मुस्करा के सामने आया न कीजिए
आ ।: दिल ले के मेरे दिल को जलाया न कीजिए

र : किस बा की ख़ुशी है ज़रा लब तो खोलिए -2
 किससे हुआ है प्यार का इकरार बोलिए
आ : इकरार कीजिए तो भुलाया न कीजिए
र : यूँ मुस्करा के ...

 छाई हुई बहार है रंगीन रात है
आ : आई हुई लबों पे मेरे दिल की बात है
र : दुनिया को दिल की बात बताया न कीजिए
आ ।: दिल ले के मेरे ...

 चलना अदा के साथ तो हँसना ग़ुरूर से
र : अपना सलाम सारे हसीनों को दूर से
आ : अच्छा तो हमको पास बुलाया न कीजिए
र : यूँ मुस्करा के ...

 ",Qaidi,1957,O P Nayyar,Jaan Nisar Akhtar,"Rafi, Asha"
"यूँ न थी मुझसे बेरुख़ी पहले
तुम तो ऐसे न थे कभी पहले

जिसमें शामिल तुम्हारी मर्ज़ी थी
हमने चाही वही ख़ुशी पहले

हमने तुमसे यही तो सीखा था
दुश्मनी बाद दोस्ती पहले

जब तलक वो न था तो ऐ 'राही'
कितनी आसाँ थी ज़िंदगी पहले

 ",Aabshaar-E-Ghazal (Non-Film),1985,Hariharan,Saeed Rahi,Asha
"यूं ना रूठो जां मेरी जाएगी वरना जां मेरी
कुछ भी कहना तुम कुछ भी करना ये ना करना जां मेरी
यूं ना रूठो ...

दिल कहीं है मैं कहीं हूँ जान-ए-मन तू है कहीं
तू खफ़ा है ये तेरी कोई शरारत तो नहीं
वादा करके प्यार का ना मुकरना जां मेरी
यूं ना रूठो ...

क्या करूं मैं तू बता दे किस कदर बेचैन हूँ
तुझको नहीं गैरों से फ़ुरसत मैं शिकायत क्या करूं
देख नहीं पाए तू मेरा यूं बिखरना जां मेरी
यूं ना रूठो ...

 ",Do Hazaar Ek/ 2001,2001,Anand Raj Anand,"Dev Kohli, Manoj Darpan",nan
" 
यूँ नींद से वो जान-ए-चमन जाग उठी है
परदेस मैं फिर याद-ए-वतन जाग उठी है
यूँ नींद से वो जान-ए-चमन...

फिर याद हमें आये हैं सावन के वो झूले
वो भूल गये हमको, उन्हें हम नहीं भूले
उन्हे हम नहीं भूले
इस दर्द के कांटों की चुभन जाग उठी है
परदेस में फिर याद-ए-वतन, जाग उठी है

हम लोग सयाने सही, दीवाने हैं लेकिन
बेगाने बहुत अच्छे हैं, बेगाने हैं लेकिन
बेगाने हैं लेकिन
बेगानो में अपनों की लगन, जाग उठी है
परदेस में फिर याद-ए-वतन जाग उठी है

इस शहर से था अच्छा बहुत अपना वो गाँव
पनघट है यहाँ कोई ना पीपल की वो छाँव
पश्चिम में वो पूरब की पवन जाग उठी है
परदेस में फिर याद-ए-वतन जाग उठी है

यूँ नींद से वो जान-ए-चमन...

 ",Dard Ka Rishta,1982,R D Burman,Anand Bakshi,Kishore
"यूँ रूठो ना हसीना मेरी जान पे बन जाएगी
मेरी जान पे बन जाएगी यूँ रूठो ना हसीना

करते न जो बहाना नज़दीक कैसे आते
ये फ़ासला ये दूरी हम किस तरह मिटाते
हाथों में तुम न लेते जब हाथ ही हमारा
इस बेक़रार दिल को मिलता कहाँ सहारा -2
हाय यूँ रूठो ना ...

ये बाल बिखरे-बिखरे गालों पे यूँ न होते
ये नाग काले-काले फूलों में यूँ न सोते
ये रात का अन्धेरा दिन से गले न मिलता
उल्फ़त का शोख़ गुंचा ऐसे न दिल में खिलता -2
हाय यूँ रूठो ना ...

आओ करीब आओ पलकों पे बैठ जाओ
आँखों में झूम जाओ दिल में मेरे समाओ
अब मुस्करा के कह दो हम तो ख़फ़ा नहीं हैं
एक दिल है एक जाँ है हम-तुम जुदा नहीं हैं -2
हाय यूँ रूठो ना ...

 ",Neend Hamari Khwab Tumhare,1966,Madan Mohan,Rajinder Krishan,Rafi
" This is the Ghazal as it appears in Faiz's original. 
 In Asha's recording there are a few changes: ""chhalakaa"" 
 for ""jhalakaa"" and ""shiishaa-o-mai"" for ""shiishaa-e-mai"". 
 Ghulam Ali sings the last verse in live performances. 

यूँ सजा चाँद कि झलका तेरे अंदाज़ का रंग
यूँ फ़ज़ा महकी कि बदला मेरे हमराज़ का रंग

साया-ए-चश्म में हैराँ रुख़-ए-रौशन का जमाल
सुर्ख़ी-ए-लब में परेशाँ तेरी आवाज़ का रंग

बेपिए हूँ कि अगर लुत्फ़ करो आख़िर-ए-शब
शीशा-ए-मै में ढले सुबह के आग़ाज़ का रंग

चंग-ओ-नै रंग पे थे अपने लहू के दम से
दिल ने लय बदली तो मद्धम हुआ हर साज़ का रंग

एक सुख़न और कि फिर रंग-ए-तकल्लुम तेरा 
हर्फ़-ए-सादा को इनायत करे एजाज़ का रंग 
 ",Meraj-E-Ghazal (Non-Film),1983,Ghulam Ali,Faiz,Asha
"दो : यूँ तो आपस में बिगड़ते हैं ख़फ़ा होते हैं
 ( मिलने वाले कहीं ) -2 उल्फ़त में जुदा होते हैं

ल : हैं ज़माने में अजब चीज़ मोहब्बत वाले
 ( हैं ज़माने में ) -2 अजब चीज़ मोहब्बत वाले
 दर्द ख़ुद बनते हैं ख़ुद अपनी दवा होते हैं
दो : मिलने वाले कहीं ...

र : हाँ
 हाल-ए-दिल मुझसे न पूछो मेरी नज़रें देखो
 ( हाल-ए-दिल मुझसे ) -2 न पूछो मेरी नज़रें देखो
 राज़ दिल के तो निगाहों से अदा होते हैं
दो : मिलने वाले कहीं ...

ल : मिलने को यूँ तो मिला करती हैं सबकी आँखें
 ( मिलने को यूँ तो ) -2 मिला करती हैं सबकी आँखें
 दिल के आ जाने के अन्दाज़ जुदा होते हैं
दो : यूँ तो आपस में ...

र : ऐसे हँस-हँस के न देखा करो तुम सबकी तरफ़
 ( ऐसे हँस-हँस के ) -2 न देखा करो तुम सबकी तरफ़
 लोग ऐसी ही अदाओं पे फ़िदा होते हैं
दो : यूँ तो आपस में ...

 ",Andaz,1949,Naushad,Shakeel,"Rafi, Lata"
"यूँ तो हमने लाख हंसीं देखे हैं
तुमसा नहीं देखा
हो, तुमसा नहीं देखा

उफ़ ये नज़र उफ़ ये अदा
कौन न अब होगा फ़िदा
ज़ुल्फ़ें हैं या बदलियां
आँखें हैं या बिजलियां
जाने किस किसकी आएगी सज़ा
यूँ तो हमने लाख हंसीं देखे हैं ...

तुम भी हंसीं रुत भी हंसीं
आज ये दिल बस में नहीं
रास्ते ख़ामोश हैं
धड़कने मदहोश हैं
पिये बिन आज हमे चढ़ा हैं नशा
यूँ तो हमने लाख हंसीं देखे हैं ...

तुम न अगर बोलोगे सनम
मर तो नहीं जाएंगे हम
क्या परी या हूर हो
इतनी क्यूँ मग़रूर हो
मान के तो देखो कभी किसीका कहा
यूँ तो हमने लाख हंसीं देखे हैं ...

 ",Tumsaa Nahin Dekhaa,1957,O P Nayyar,Sahir,Rafi
"यूँ तो मिलने को हम मिले हैं बहुत
दर्मियाँ फिर भी फ़ासले हैं बहुत

तू मिली भी तो चंद पल के लिये
तुझ से ऐ ज़िंदगी गिले हैं बहुत

एक दो यादें और तन्हाई
प्यार करने के ये सिले हैं बहुत

आँख के आईने में देखो तो
दूर तक फूल से खिले हैं बहुत






 ",Faasale,1985,Shiv-Hari,Shaharyar,Asha
"यूँ ज़िन्दगी के रास्ते ( सँवारते चले गए ) -2
क़दम-क़दम पे हम तुम्हें ( पुकारते चले गए ) -2

जो प्यार में गुज़र गई वो ज़िन्दगी थी ज़िन्दगी
उस ज़िन्दगी को प्यार से निखारते चले गए -2
क़दम-क़दम पे हम ...

चला है राही प्यार का हवाओं दे दो रास्ता
क़सम तुम्हें है प्यार की है दो दिलों का वास्ता
ये दो दिलों की बस्तियाँ मगर भँवर में कश्तियाँ उतारते चले गए -2
क़दम-क़दम पे हम ...

ख़्याल तेरा साथ है और याद तेरी साथ है
मिलेंगे ज़िन्दगी में हम अभी तलक़ ये आस है
ओ सोनिया -2 ओ सोनी सोनी सोनिया

 ",Love In Simla,1960,Iqbal Qureshi,Rajinder Krishan,Rafi
"यूँही दिल ने चाहा था रोना रुलाना
तेरी याद तो बन गई इक बहाना

हमें भी नहीं इल्म, हम जिस पे रोए
वो बीती रुतें हैं के आता ज़माना -2

ग़म-ए-दिल है और ग़म-ए-ज़िंदगी भी
न इसका ठिकाना न उसका ठिकाना -2

कोई किसपे तड़पे, कोई किसपे रोए
इधर दिल जला है, उधर आशियाना -2

 ",Dil Hi To Hai,1963,Roshan,Sahir,Suman Kalyanpur
"सो: ( तेरी बाँहों में हम जीते मरते रहें 
यूँही हम तुमसे प्यार करते रहें ) -2 
हमने देखी नहीं ऐसी दीवानगी 
कम न होगी कभी, अब तो दिल की लगी 
जिस्म से रूह में हम उतरते रहें 
यूँही हम तुमसे प्यार करते रहें 

श्रे: आज करो तुम हमसे बस चाहत की बातें 
काटते से कटती नहीं अब तो तन्हा रातें 
सो: ख़्वाब बना के तुमको आँखों में रख लेंगे 
बेक़रारियाँ कह रहीं हैं हम चैन तुमको देंगे 
श्रे: आके आग़ोश में हम सँवरते रहें 
जिस्म से रूह में हम उतरते रहें 
तेरी बाँहों में हम जीते मरते रहें 
यूँही हम तुमसे प्यार करते रहें 
हमने देखी नहीं ऐसी दीवानगी 
कम न होगी कभी, अब तो दिल की लगी 
जिस्म से रूह में हम उतरते रहें 
यूँही हम तुमसे प्यार करते रहें 

सो: यूँ अगर देखोगे, दीवाना कर दोगे 
इश्क़ में हमें यार तुम तो मस्ताना कर दोगे 
श्रे: बात मेरी तुम मानो, दीवानापन छोड़ो 
न करो हमें बेक़रार, क़समों को न तोड़ो 
सो: ख़ुशबुओं की तरह हम बिखरते रहें 
जिस्म से रूह में हम उतरते रहें 
तेरी बाँहों में हम जीते मरते रहें 
यूँही हम तुमसे प्यार करते रहें 
श्रे: हमने देखी नहीं ऐसी दीवानगी 
कम न होगी कभी, अब तो दिल की लगी 
जिस्म से रूह में हम उतरते रहें 
यूँही हम तुमसे प्यार करते रहें 
ल ल ल ल ल ल 
सो: हूँ हूँ हूँ हूँ हूँ 
दोनों: हूँ हूँ हूँ हूँ हूँ 
सो: हूँ हूँ हूँ हूँ हूँ 
श्रे: ल ल ल ल ल ल 
सो: हूँ हूँ हूँ हूँ हूँ 
श्रे: हो हो हो हो हो हो 
सो: ल ल ल ल ल ल 
श्रे: हूँ हूँ हूँ हूँ हूँ 
सो: ( हूँ हूँ हूँ हूँ हूँ 
श्रे: ल ल ल ल ल ल ) -2

 ",Khakee,2003,Ram Sampat,Sameer,"Sonu Nigam, Shreya Ghoshal"
"र: यूँही तुम मुझसे बात करती हो
    या कोई प्यार का इरादा है
ल: अदाएं दिल की जानता ही नहीं
    मेरा हमदम भी कितना सादा है

र: रोज़ आती हो तुम ख़यालों में (2)
    ज़िंदगी में भी मेरी आ जाओ
    बीत जाए न ये सवालों में
    इस जवानी पे कुछ तरस खाओ
ल: हाल-ए-दिल समझो सनम (2)
    मुँह से न कहेंगे हम
    हमारी भी कोई मर्यादा है, यूँही तुम...
    
र: बन गई हो मेरी सदा के लिये
    या मुझे यूँ ही तुम बनाती हो
ल: कहीं बाहों में न भर लूँ तुमको
    क्यों मेरे हौसले बढ़ाती हो
र: हौसले और करो, फ़ासले दूर करो
    पास आते न डरो
    दिल न तोड़ेंगे अपना वादा है, यूँही तुम...
    
र: भोलेपन में है वफ़ा की खुशबू
    इसपे सब कुछ न क्यूँ लुटाऊँ मैं
ल: मेरा बेताब दिल ये कहता है
    तेरे साए से लिपट जाऊँ मैं
र: मुझसे ये मेल तेरा   (2)
    न हो इक खेल तेरा
    ये करम मुझपे कुछ ज़ियादा है, यूँही तुम...

 ",Sachcha Jhootha,1970,Kalyanji-Anandji,Indeevar,"Rafi, Lata"
"ज़ाहिद शराब पीने दे मस्जिद में बैठकर
या वो जगह बता दे जहाँ पर ख़ुदा न हो

मुझको यारो माफ़ करना मैं नशे में हूँ
अब तो मुमकिन है बहकना मैं नशे में हूँ
मुझको यारो...

कल की यादें मिट रही हैं दर्द भी है कम
अब ज़रा आराम से आ जा रहा है दम
अरे आ जा रहा है दम
कम है अब दिल का तड़पना मैं नशे में हूँ
अब तो मुमकिन है बहकना मैं नशे में हूँ
मुझको यारो...

ढल चुकी है रात कब की उठ गई महफ़िल
मैं कहाँ जाऊँ नहीं कोई मेरी मंज़िल
नहीं कोई मेरी मंज़िल
दो कदम मुश्किल है चलना मैं नशे में हूँ
मुझको यारो...

है ज़रा सी बात और छलके हैं कुछ प्याले
पर न जाने क्या कहेंगे ये जहाँ वाले
कहेंगे ये जहाँवाले
तुम बस इतना याद रखना मैं नशे में हूँ
अब तो मुमकिन है बहकना मैं नशे में हूँ
मुझको यारो...

 ",Main Nashe Mein Hoon,1959,Shankar-Jaikishan,Shailendra,Mukesh
"ज़ालिम तेरी आँखों ने क्या चीज़ पिला दी है -2
उल्फ़त के सिवा सारी दुनिया ही भुला दी है!

बस एक नज़र देखा और लूट लिया दिल को -2
लुटकर भी मेरे दिल ने ख़ुश हो के दुआ दी है!

जब से तुझे देखा है कुछ होश नहीं मुझको -2
हर चीज़ ज़माने की नज़रों से गिरा दी है!

ज़ालिम तेरी आँखों ने ...

 ",Devta,1956,C. Ramachandra,Rajinder Krishan,Lata
"श्या : ज़ालिम ज़माना मुझको तुमसे छुड़ा रहा है
 ए ज़ालिम ज़माना मुझको तुमसे छुड़ा रहा है
 अंजाम ज़िंदगी का
 अंजाम ज़िंदगी का नज़दीक आ रहा है
 ज़ालिम ज़माना मुझको तुमसे छुड़ा रहा है

सु : बीते दिनों के नगमें दिल आज गा रहा है
 दुनिया में जैसे अपनी
 दुनिया में जैसे अपनी कोई बुला रहा है
 बीते दिनों के नगमें दिल आज गा रहा है

श्या : तुझको क़सम है आकर सूरत ज़रा दिखा जा
 सूरत ज़रा दिखा जा
 दीवाना देख तेरा दुनिया से जा रहा है

सु : बरबादियों का अपनी शिक़वा नहीं किसी से
 शिक़वा नहीं किसी से
 मेरा नसीब मुझको ये दिन दिखा रहा है
 ए बीते दिनों के नगमें दिल आज गा रहा है

 ",Dillagi,1949,Naushad,Shakeel,"Suraiya, Shyam"
"ज़ालिम ज़माने ने इतना सताया है
रोने लगी ज़िन्दगी ग़म मुस्कुराया है -2
ज़ालिम ज़माने ने ...

फूटी मेरी क़िस्मत टूटे सभी सपने -2
गैरों से शिक़वा क्या करें लूट गए अपने
अपना जिसे समझे उसने मिटाया है
रोने लगी ज़िन्दगी ...

आँसू मेरे कब तक देंगे सहारा मुझे -2
तू ही सहारा ऐ मौत दे रो-रो पुकारा तुझे
जीने से भी अब तो जी घबराया है
रोने लगी ज़िन्दगी ...

 ",Delhi Junction/ Dilli Junction,1960,Kalyanji-Anandji,Gulshan Bawra,Lata
"ज़बानें बदलते हैं, हर आन ख़ूबां, आर आन ख़ूबां
यह सब कुछ हैं बिगड़े ज़माने की बातें
बिगड़े ज़माने की बातें  -2
ज़बानें बदलते हैं ...

हमें ग़ैरों कवा (???) से क्या गुफ़्तगू है
चली जाती हैं यह सुनने की बातें
सुनने की बातें ...
बिगड़ भी चुके यार से हम तो यारों
करो कुछ अब उसे, उसे बनाने की बातें
ज़बानें बदलते हैं ...

किया सैर कल मैन्ने दीवाने मजनू
ख़ुश आई बहुत उस दीवाने की बातें
दीवाने दी बातें, उस दीवाने की बातें
ज़बानें बदलते हैं ...

 ",Mandi/ Market Place,1983,Vanraj Bhatia,Mir Taqi Mir,Asha
" Asha version 

ज़हर देता है मुझे कोई दवा देता है
जो भी मिलता है मेरे ग़म को बढ़ा देता है

क्यों सुलगती हैं मेरे दिल में पुरानी यादें
कौन बुझते हुए शोलों को हवा देता है

हाल हँस-हँसके बुलाता है कभी बाँहों में
कभी माज़ी मुझे रो-रोके सदा देता है

 Bhupinder version 

ज़हर देता है मुझे कोई दवा देता है
जो भी मिलता है मेरे ग़म को बढ़ा देता है

किसी हमदम का सर-ए-शाम जुदा हो जाना
नींद जलती हुईं आँखों से उड़ा देता है

वक़्त ही दर्द के काँटों पे सुलाए दिल को
वक़्त ही दर्द का अहसास मिटा देता है

प्यास इतनी है मेरी रूह की गहराई में
अश्क गिरता है तो दामन को जला देता है

 ",Wohi Baat (Non-Film),1977,Jaidev,Naqsh Lyallpuri,Asha/ Bhupinder
"ज़हर है कि प्यार है तेरा चुम्मा कैसा ये खुमार है तेरा चुम्मा -2
मैने देखा नहीं तेरे जैसा कहीं तुझको मेरे सर की कसम
ज़हर है कि प्यार है ...

तू न मुझे डंसती चढ़ती ना मस्ती
जान-ए-मन वरना क्या है तेरी हस्ती
ये मेरी आशिक़ी कम न होगी कभी क़ायम है जब तक ये दम
ज़हर है कि प्यार है ...

प्यार का नशा है दर्द-ए-जिगर से
देख मुझे जानम दिल की नज़र से
ये मेरी बेखुदी और बढ़ने लगी बहक जाएंगे कदम
ज़हर है कि प्यार है ...

तू है शिकारी मैं हूँ निशाना
मुझे बर्फ़ीली आग में जलाना
देख ले बेखबर प्यार का ये असर घुटने लगा मेरा दम
ज़हर है कि प्यार है ...

 ",Sabse Badaa Khilaadi,1995,Rajesh Roshan,Dev Kohli,"Kumar Sanu, Chorus"
"ज़हरीला-ज़हरीला प्यार डँस लूँ तुझे बार-बार 

हिस-हिस निकले है ज़बान से नागिन बनी हूँ मैं तो इंसान से 

ज़हरीला-ज़हरीला प्यार डँस लूँ तुझे बार-बार
हिस हिस निकले है जबां से नागिन बनी हूं मैं तो इंसान से


पत्तों के बीच पेड़ों की डालों पे मैं रेंगती हूँ 

तू ही शिकार है मेरा मैं तुझको ढूँढती हूँ 

ख़ामोशी में तेरी सरसराहट आती है 

तेरी महक से मेरी आँखें चमक जातीं हैं 

मुझे क़ाबू में कर ले वरना जाने क्या होगा 

ज़हरीला-ज़हरीला प्यार डँस लूँ तुझे बार-बार 


शोले लपके हैं आँखों से तुझको लपेटूं मैं बाँहों से 

इस ज़हर में प्यार के तो इक नशा भी है 

ना जियेंगे ना मरेंगे ऐसी तड़प भी है 

तेरी आँखों से आ पी लूँ नशा मैं ये प्यार का 

तेरे होंठों से आ ले लूँ ज़हर ये प्यार का 

आजा आँखों से आँखें मिलायें होंठों से होंठ मिलायें 

ज़हरीला-ज़हरीला प्यार डँस लूँ तुझे बार-बार 
शोले लपके हैं आँखों से तुझको लपेटूँ मैं बाँहों से 
ज़हरीला-ज़हरीला प्यार डँस लूँ तुझे बार-बार
हिस-हिस निकले है ज़बान से नागिन बनी हूँ मैं तो इंसान से 

 ",Daud,1997,A R Rahman,Mehboob,"Asha, Deena Chandra Dass"
"ज़ख़्म-ए-तन्हाई में ख़ुश्बू-ए-हिना किसकी थी
साया दीवार पे मेरा था सदा किसकी थी

आँसुओं से ही सही भर गया दामन मेरा
हाथ तो मैंने उठाये थे दुआ किसकी थी

मेरी आहों की ज़बाँ कोई समझता कैसे
ज़िंदगी इतनी दुखी मेरे सिवा किसकी थी

छोड़ दी किसके लिये तूने 'मुज़फ़्फ़र्' दुनिया
जुस्तज़ू सी तुझे हर वक़्त बता किसकी थी

उसकी रफ़्तार में लिपटी रहीं मेरी आँखें
उसने मुड़ कर भी न देखा कि वफ़ा किसकी थी

वक़्त की तरह दबे पाँव ये कौन आया है
मैं अन्धेरा जिसे समझा वो क़बा किसकी थी

आग से दोस्ती उसकी थी जला घर मेरा
दी गई किसको सज़ा और ख़ता किसकी थी

मैंने बीनाइयाँ बोकर भी अंधेरे काटे
किसके बस में थी ज़मीं आब-ओ-हवा किसकी थी

 ",Enchanting Hour (Non-Film),1984,nan,Muzaffar Warsi,Ghulam Ali
"ज़माना हो गया फ़रियाद करते -2
किसी बिछड़े हुए को याद करते
ज़माना हो गया ...

ख़ुशी रोएगी दिल पागल होगा
अगर हम जानते ये हाल होगा
जवानी को यूँ ना बरबाद करते
ज़माना हो गया ...

जुदा दुनिया ने उनसे कर दिया जब
ये दामन आँसुओं से भर दिया जब
दिल-ए-नाशाद क्या शाद करते
ज़माना हो गया ...

कली उम्मीद की मुरझा रही है
यही हसरत मगर तड़पा रही है
वो आते और दिल आबाद करते
ज़माना हो गया ...

 ",Shaan,1950,Hansraj Behl,Kaif Irfani,Rafi
"ज़माने भर में जो बदनाम बेवफ़ा ही रहा
मेरी निगाह में वो एक देवता ही रहा

क़रीब आने की मिलने की बात कर लेते
नये नये वो बहाने तराशता ही रहा

न जाने कौन सी मंज़िल है ये मुहब्बत भी
वो दिल के पास था दिल उसको ढूँढता ही रहा

हज़ार ज़ख़्म छुपा कर वो अपने सीने में
ख़ुशी के फूल ज़माने में बाँटता ही रहा

 ",Asha Aur Khayam (Non-Film),1997,Khayyam,Naqsh Lyallpuri,Asha
"मु: ज़माने का दस्तूर है ये पुराना
    ज़माने का दस्तूर है ये पुराना
    मिटा कर बनाना बना कर मिटाना
    मिटा कर बनाना बना कर मिटाना
    ज़माने का दस्तूर है ये पुराना

ल: वफ़ा क्या यही है जफ़ा करने वाले
    वफ़ा क्या यही है जफ़ा करने वाले
    निगाहें मिला कर निगाहें चुराना
    निगाहें मिला कर निगाहें चुराना
    ज़माने का दस्तूर है ये पुराना

मु: मुहब्बत का अंजाम ज़ाहिर था हम पर
    मुहब्बत का अंजाम ज़ाहिर था हम पर
    बहुत हमने रोका मगर दिल न माना
    बहुत हमने रोका मगर दिल न माना
    ज़माने का दस्तूर है ये पुराना

ल: कोई आसमाँ से ज़रा ये तो पूछे
    कोई आसमाँ से ज़रा ये तो पूछे
    मिला क्या जला कर मेरा आशियाना
    मिला क्या जला कर मेरा आशियाना
    ज़माने का दस्तूर है ये पुराना


 ",Lajawab,1950,Anil Biswas,Prem Dhawan,"Lata, Mukesh"
"ज़माने के देखे हैं रंग हज़ार नहीं कुछ सिवा प्यार के

तू है सनम मेरी पहली मुहब्बत तुझ पे लुटा दूं मैं दुनिया की चाहत
ज़ुल्फ़ों के साये में जीना है मुझको दिल की पनाहों में रखूंगा तुझको
इस बेकरारी में आये करार
नहीं कुछ सिवा ...

आ के तू लग जा गले मेरे यार
नहीं कुछ सिवा ...

चाहत का रंगीन अरमान बन के तुम दिल में रहना मेरी जान बन के
तेरी मुहब्बर में मैं हूँ दीवानी तेरी अमानत ये ज़िंदगानी
हर साँस मेरी है तुझ पे निसार
नहीं कुछ सिवा ...

 ",Sadak,1991,Nadeem-Shravan,Sameer,"Anuradha Paudwal, Abhijit"
"ज़माने को अब तक नहीं है पता
अगर हो गई हमसे कोई खता
कहीं शोर मच गया तो क्या होगा क्या होगा क्या होगा
ज़माने को अब तक नहीं है ...

देख न ऐसी नज़रों से बेचैन दिल घबराता है
बिन तुझे देखे दिल पर अब चैन कहीं न आता है
छोड़ो शरारत करना ऐसे मुहब्बत कर ना
थोड़ा बहक जाने दो नज़दीक तो आने दो
दीवाने ज़रा मुझको इतना बता
अगर हो गई हमसे कोई ...

क्यूं करें न प्यार हम मौक़ा भी है तन्हाई भी
धड़कनें बेताब हैं मौसम भी है अंगड़ाई भी
गोरी मेरा दिल कब से मोती चुरा लूं लब से
बाहों में बाहें डालो मुझको गले से लगा लो
तुम्हें देख कर हो रहा है नशा
अगर हो गई हमसे कोई ...

 ",Zamana Deewana,1995,Nadeem-Shravan,Sameer,"Alka Yagnik, Abhijit"
"ज़माने में अजी ऐसे कई नादान होते हैं
वहाँ ले जाते हैं कश्ती जहाँ तूफ़ान होते हैं

शमा की बज़्म में आ कर के परवाने समझते हैं
यहीं पर उम्र गुज़रेगी यह दीवाने समझते हैं
मगर इक रात के यह तो फ़क़त मेहमान होते हैं
ज़माने में ...

मोहब्बत सबकी मह्फ़िल में शमा बन कर नहीं जलती
हसीनों की नज़र सब पे छुरी बन कर नहीं चलती
जो हैं तक़दीर वाले बस वही क़ुर्बान होते हैं
ज़माने में ...

डुबो कर दूर साहिल से नज़ारा देखनेवाले
लगा कर आग चुप के से तमाशा देखनेवाले
तमाशा आप बनते हैं तो क्यों हैरान होते हैं
ज़माने मेइं ...

 ",Jeewan Mrityu,1970,Laxmikant-Pyarelal,Anand Bakshi,Lata
"ज़माने में कहाँ टूटी हुई तस्वीर बनती है
तेरे दरबार में बिगड़ी हुई तक़दीर बनती है

तारीफ़ तेरी निकली है दिल से आई है लब पे बन के क़व्वाली
शिरड़ी वाले साईँ बाबा आया है तेरे दर पे सवाली
लब पे दुआएँ आँखों में आँसू दिल में उम्मीदें पर झोली खाली
शिरड़ी वाले ...

ओ मेरे साईँ देवा तेरे सब नाम लेवा
जुदा इन्सान सारे सभी तुझको हैं प्यारे
तुम्हीं फ़रियाद सबकी तुझे है याद सबकी
बड़ा या कोई छोटा नहीं मायूस लौटा
अमीरों का सहारा ग़रीबों का गुज़ारा
तेरी रहमत का क़िस्सा बयाँ अकबर करे क्या
दो दिन की दुनिया दुनिया है गुलशन
सब फूल बाँटे तू सबका माली
शिरड़ी वाले ...

ख़ुदा की शान तुझमें दिखे भगवान तुझमें
तुझे सब मानते हैं तेरा घर जानते हैं
चले आते हैं दौड़े जो ख़ुश-क़िस्मत थोड़े
यही हर राही की मंज़िल यह हर कश्ती का साहिल
जिसे सबने निकाला उसे तूने सम्भाला
तू बिछड़ों को मिलाए बुझे दीपक जलाए
ये ग़म की रातें रातें ये काली
इनको बना दे ईद और दीवाली
शिरड़ी वाले ...

 ",Amar Akbar Anthony,1977,Laxmikant-Pyarelal,Anand Bakshi,Rafi
"ज़माने ने मारे जवाँ कैसे-कैसे
ज़मीं खा गई आसमाँ कैसे-कैसे
पले थे जो कल रंग में धूल में
हुए दर-ब-दर कारवाँ कैसे-कैसे
ज़माने ने मारे ...

हज़ारों के तन कैसे शीशे हों चूर
जला धूप में कितनी आँखों का नूर
चेहरे पे ग़म के निशाँ कैसे-कैसे
ज़माने ने मारे ...

लहू बन के बहते वो आँसू तमाम
कि होगा इन्हीं से बहारों का नाम
बनेंगे अभी आशियाँ कैसे-कैसे
ज़माने ने मारे ...

 ",Baharon Ke Sapne,1967,R D Burman,Majrooh,Rafi
"ज़मीं आसमां मिल जाएं ये तो फिर भी मुमकिन है
मगर एक यार दुनिया में बड़ी मुश्किल से मिलता है

याराना यार का ना कभी छूटेगा
तेरा नाम ले लेकर मेरा दम टूटेगा
याराना यार का ...

जहाँ गिरे पसीना तेरा मैं तो ख़ून बहा दूँगा
तू ही तू है दिल में मेरे चीर के दिल दिखला दूँगा
कि रूठूँ जो तुझसे मैं तो ख़ुदा रूठेगा
तेरा नाम ले लेकर ...

एक हैं अपने सपने साथी तू जाने मैं जानूँ
अपने दिल के नेक इरादे चेहरे से पहचानूँ
अपना प्यार मेरे यार कोई क्या लूटेगा
तेरा नाम ले लेकर ...

 ",Saathi,1991,Nadeem-Shravan,Hasrat,"Kumar Sanu, Vipin"
"ज़मीं भी चुप है आसमाँ भी चुप है किसी की दुनिया उजड़ रही है
बता ऐ मालिक ये कैसी क़िस्मत जो बनते-बनते बिगड़ रही है

मासूम दिल की हाँ पे ना कह दिया किसी ने
और बस इसी बहाने ग़म दे दिया किसी ने

बाद-ए-सबा जो आई और फूल मुस्कराए -2
सहला के ज़ख़्म मेरे बहला दिया किसी ने
और बस इसी बहाने ...

मालूम क्या था हमको है रंज-ओ-ग़म की दुनिया -2
सौ-सौ सितम उठाए दो दिन की ज़िन्दगी में
और बस इसी बहाने ...

 ",Maashooqaa,1953,Roshan,Shailendra,Mukesh
